   Time:s        Teid  AppName  Ul/Dl  Activ:s  Dly:ms  Jit:ms  TxPkts  RxPkts  Loss:%  RxBytes  Thp:kbps
   16.621  0x00000015 VoipCall  Ulink    9.974   0.587   0.001    1438    1438   0.000  2113860  1695.473
   16.621  0x00000015 VoipCall  Dlink    0.001   0.769   0.048       1       1   0.000     1470 15294.119
   16.728  0x00000011 VoipCall  Ulink   11.994   0.592   0.002     796     796   0.000  1170120   780.469
   16.728  0x00000011 VoipCall  Dlink    0.001   0.789   0.049       1       1   0.000     1470 14906.397
   20.115  0x0000001a VoipCall  Ulink   12.376   0.520   0.000    2610    2610   0.000  3836700  2480.038
   20.115  0x0000001a VoipCall  Dlink    0.001   0.889   0.056       1       1   0.000     1470 13229.492
   21.393  0x00000014 VoipCall  Ulink   15.178   0.528   0.000     197     197   0.000   289590   152.641
   21.393  0x00000014 VoipCall  Dlink    0.001   0.889   0.056       1       1   0.000     1470 13229.492
   23.795  0x0000000a VoipCall  Ulink   20.998   0.524   0.001    1706    1706   0.000  2507820   955.472
   23.795  0x0000000a VoipCall  Dlink    0.001   0.709   0.044       1       1   0.000     1470 16588.543
   25.215  0x00000010 VoipCall  Ulink   20.437   0.518   0.001     161     161   0.000   236670    92.642
   25.215  0x00000010 VoipCall  Dlink    0.001   0.829   0.052       1       1   0.000     1470 14187.083
   27.428  0x0000003c VoipCall  Ulink    7.832   0.620   0.005      64      64   0.000    94080    96.092
   27.428  0x0000003c VoipCall  Dlink    0.001   0.829   0.052       1       1   0.000     1470 14187.083
   28.259  0x00000008 VoipCall  Ulink   26.140   0.510   0.001    1341    1341   0.000  1971270   603.288
   28.259  0x00000008 VoipCall  Dlink    0.001   0.829   0.052       1       1   0.000     1470 14187.083
   30.564  0x00000027 VoipCall  Ulink   17.195   0.632   0.002    1805    1805   0.000  2653350  1234.494
   30.564  0x00000027 VoipCall  Dlink    0.001   0.929   0.058       1       1   0.000     1470 12659.822
   31.004  0x00000024 VoipCall  Ulink   18.259   0.631   0.001     930     930   0.000  1367100   598.997
   31.004  0x00000024 VoipCall  Dlink    0.001   0.929   0.058       1       1   0.000     1470 12659.822
   31.038  0x0000002a VoipCall  Ulink   15.792   0.623   0.003      88      88   0.000   129360    65.531
   31.038  0x0000002a VoipCall  Dlink    0.001   0.929   0.058       1       1   0.000     1470 12659.822
