 TimeSec      SRC      DST   Cookie                   SRCIP          DSTIP       SRCPort  DSTPort  Protocol  NumSwitches Active   InCache  Blocked  Direction  TimeCreated  TimeFinished      ExpBytes       Rate
  10.000       SW       HW 0x03002f2712753211         10.0.0.48       10.0.0.47    10002    30002    17        1           true     false    false    1                6.803         0.000         0        8547133
  10.000       SW       HW 0x0680672711753111         10.0.0.104       10.0.0.103    10001    30001    17        1           true     false    false    2                3.098         0.000         0        7102697
  10.000       SW       HW 0x0c20c12711753111         10.0.0.194       10.0.0.193    10001    30001    17        1           true     false    false    2                3.533         0.000         0        6709799
  10.000       SW       HW 0x07006f2712753211         10.0.0.112       10.0.0.111    10002    30002    17        1           true     false    false    2                9.368         0.000         0        5771856
  10.000       SW       HW 0x0ac0ab2715753511         10.0.0.172       10.0.0.171    10005    30005    17        1           true     false    false    2                8.837         0.000         0        5692491
  10.000       SW       HW 0x09a0992716753611         10.0.0.154       10.0.0.153    10006    30006    17        1           true     false    false    2                5.611         0.000         0        5568603
  10.000       SW       HW 0x0620612714753411         10.0.0.98       10.0.0.97    10004    30004    17        1           true     false    false    1                4.799         0.000         0        5123151
  10.000       SW       HW 0x01a0192713753311         10.0.0.26       10.0.0.25    10003    30003    17        1           true     false    false    1                7.854         0.000         0        4600872
  10.000       SW       HW 0x03a0392710753011         10.0.0.58       10.0.0.57    10000    30000    17        1           true     false    false    1                2.094         0.000         0        4548480
  10.000       SW       HW 0x0040032713753311         10.0.0.4       10.0.0.3    10003    30003    17        1           true     false    false    1                3.359         0.000         0        4487368
  10.000       SW       HW 0x0580572712753211         10.0.0.88       10.0.0.87    10002    30002    17        1           true     false    false    1                1.900         0.000         0        4210186
  10.000       SW       HW 0x0340332710753011         10.0.0.52       10.0.0.51    10000    30000    17        1           true     false    false    1                4.897         0.000         0        3716803
  10.000       SW       HW 0x05e05d2711753111         10.0.0.94       10.0.0.93    10001    30001    17        1           true     false    false    1                4.762         0.000         0        3658545
  10.000       SW       HW 0x06005f2712753211         10.0.0.96       10.0.0.95    10002    30002    17        1           true     false    false    1                7.204         0.000         0        3639771
  10.000       SW       HW 0x0580572711753111         10.0.0.88       10.0.0.87    10001    30001    17        1           true     false    false    1                1.800         0.000         0        3607297
  10.000       SW       HW 0x0b60b52714753411         10.0.0.182       10.0.0.181    10004    30004    17        1           true     false    false    2                7.197         0.000         0        3495901
